"artifactId","numIncoming"
"org.jvnet.mimepull:mimepull","2730"
"org.apache.wss4j:wss4j-ws-security-dom","2730"
"com.twitter:finagle-core_2.11","2730"
"io.github.cquiroz:scala-java-time_sjs1_2.12","2730"
"org.eclipse.edc:core-spi","2729"
"org.sonatype.nexus:nexus-repository","2728"
"software.amazon.awssdk:sagemaker","2727"
"org.reaktivity:reaktor","2727"
"com.typesafe.akka:akka-http-spray-json_2.13","2725"
"org.netbeans.api:org-openide-io","2723"
"net.nemerosa.ontrack:ontrack-extension-api","2723"
"org.openrdf.sesame:sesame-model","2723"
"com.typesafe.play:play_2.13","2722"
"org.openrewrite:rewrite-core","2720"
"software.amazon.awssdk:sagemakerruntime","2720"
"org.noear:nami.channel.socketd","2720"
"org.restcomm:restcomm-connect.extension.api","2720"
"software.amazon.awssdk:managedblockchain","2720"
"com.lihaoyi:scalaparse_2.13","2718"
"org.metaeffekt.core:ae-configuration","2716"
"org.wvlet.airframe:airframe-log_2.12","2715"
"org.kie.workbench.services:kie-wb-common-datamodel-backend","2715"
"org.apache.hadoop:hadoop-ozone-common","2714"
"org.scala-native:nativelib_native0.4_2.13","2713"
"org.apache.tomcat.embed:tomcat-embed-websocket","2713"
"software.amazon.awssdk:signer","2713"
"org.wildfly.security:wildfly-elytron-security-manager-action","2713"
"org.wso2.orbit.org.antlr:antlr4-runtime","2712"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.samples.calculator","2712"
"tech.harmonysoft:inpertio-client-jvm-api","2712"
"org.finos.legend.engine:legend-engine-pure-platform-dsl-store-java","2712"
"io.vertx:vertx-redis-client","2710"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.rest.api.dcr","2710"
"com.guicedee.services:jakarta.servlet-api","2710"
"com.microsoft.azure:azure-client-runtime","2709"
"org.wso2.carbon.devicemgt:org.wso2.carbon.policy.mgt.common","2709"
"org.everrest:everrest-core","2709"
"software.amazon.awssdk:mediapackagevod","2707"
"org.jetbrains.kotlinx:kotlinx-html-jvm","2707"
"software.amazon.awssdk:transcribe","2707"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.keymanager.feature","2706"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.samples.pizzashack","2706"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.jms.listener.feature","2706"
"net.javacrumbs.shedlock:shedlock-core","2705"
"org.apache.cxf:cxf-rt-transports-jms","2705"
"org.apache.nifi:nifi-record","2705"
"software.amazon.awssdk:dlm","2704"
"software.amazon.awssdk:iot1clickdevices","2704"
"software.amazon.awssdk:iot1clickprojects","2704"
"software.amazon.awssdk:ram","2704"
"software.amazon.awssdk:kinesisvideoarchivedmedia","2704"
"software.amazon.awssdk:pinpointsmsvoice","2704"
"software.amazon.awssdk:pi","2704"
"software.amazon.awssdk:mediatailor","2704"
"software.amazon.awssdk:mediapackage","2704"
"software.amazon.awssdk:autoscalingplans","2704"
"software.amazon.awssdk:kinesisvideomedia","2704"
"software.amazon.awssdk:mediaconvert","2704"
"software.amazon.awssdk:cloudsearchdomain","2704"
"software.amazon.awssdk:acmpca","2704"
"software.amazon.awssdk:fms","2704"
"software.amazon.awssdk:pinpointemail","2704"
"software.amazon.awssdk:medialive","2704"
"software.amazon.awssdk:connect","2704"
"software.amazon.awssdk:chime","2704"
"software.amazon.awssdk:comprehend","2704"
"software.amazon.awssdk:iotanalytics","2704"
"software.amazon.awssdk:pricing","2704"
"software.amazon.awssdk:cloud9","2704"
"software.amazon.awssdk:migrationhub","2704"
"software.amazon.awssdk:workmail","2704"
"software.amazon.awssdk:cloudhsmv2","2704"
"software.amazon.awssdk:route53resolver","2703"
"software.amazon.awssdk:route53domains","2703"
"software.amazon.awssdk:iotjobsdataplane","2703"
"org.apache.hadoop:hadoop-ozone-client","2702"
"commons-scxml.wso2:commons-scxml","2702"
"software.amazon.awssdk:groundstation","2702"
"org.jboss.spec.javax.servlet.jsp:jboss-jsp-api_2.3_spec","2701"
"software.amazon.awssdk:iotthingsgraph","2701"
"software.amazon.awssdk:iotevents","2700"
"com.sun.xml.bind:jaxb-osgi","2700"
"software.amazon.smithy:smithy-model","2700"
"org.eclipse.rdf4j:rdf4j-sail-memory","2700"
"software.amazon.awssdk:ioteventsdata","2700"
"org.ops4j.pax.web:pax-web-extender-whiteboard","2700"
"org.glassfish.annotations:logging-annotation-processor","2699"
"com.googlecode.lambdaj:lambdaj","2698"
"backport-util-concurrent.wso2:backport-util-concurrent","2698"
"com.microsoft.azure:azure-client-authentication","2697"
"com.jcabi:jcabi-matchers","2697"
"io.joynr.java.messaging:messaging-common","2696"
"org.duracloud:common","2695"
"software.amazon.awssdk:personalize","2694"
"software.amazon.awssdk:personalizeruntime","2694"
"software.amazon.awssdk:personalizeevents","2694"
"org.jacorb:jacorb-omgapi","2693"
"io.gravitee.reporter:gravitee-reporter-api","2693"
"org.n52.arctic-sea:janmayen","2692"
"com.lihaoyi:geny_2.13","2692"
"org.wso2.identity.apps:authentication-portal","2692"
"org.scalatestplus:junit-4-12_2.12","2691"
"io.gravitee.apim.gateway:gravitee-apim-gateway-buffer","2691"
"org.jetbrains.kotlinx:kotlinx-serialization-json-macosarm64","2691"
"org.jetbrains.kotlinx:atomicfu-tvossimulatorarm64","2689"
"org.mobicents.protocols.ss7.statistics:statistics-impl","2689"
"org.kie.workbench.stunner:kie-wb-common-stunner-client-common","2689"
"org.kill-bill.commons:killbill-embeddeddb-postgresql","2688"
"io.ebean:ebean-querybean","2687"
"org.apache.tomcat:annotations-api","2687"
"commons-httpclient.wso2:commons-httpclient","2687"
"io.get-coursier:coursier_2.12","2686"
"io.quarkus:quarkus-devservices-deployment","2685"
"software.amazon.awssdk:applicationinsights","2684"
"org.apache.geronimo.specs:geronimo-annotation_1.0_spec","2684"
"androidx.navigation:navigation-compose","2684"
"software.amazon.awssdk:servicequotas","2684"
"com.github.pagehelper:pagehelper-spring-boot-starter","2684"
"org.wvlet.airframe:airframe-log_2.13","2683"
"com.azure:azure-storage-blob","2683"
"software.amazon.awssdk:mobile","2682"
"org.finos.legend.depot:legend-depot-store-mongo","2682"
"org.finos.legend.engine:legend-engine-executionPlan-dependencies","2682"
"com.undefinedlabs.scope:scope-rules-testing","2682"
"io.quarkus:quarkus-smallrye-health-deployment","2681"
"com.yahoo.vespa:container","2681"
"org.apache.hadoop:hadoop-ozone-filesystem","2680"
"org.apache.geronimo.specs:geronimo-jcdi_2.0_spec","2679"
"software.amazon.awssdk:ec2instanceconnect","2679"
"org.pac4j:pac4j-mongo","2679"
"io.quarkus:quarkus-hibernate-validator-deployment","2677"
"com.daml:ledger-api-health_2.12","2676"
"org.primefaces:primefaces","2675"
"com.liferay:com.liferay.gradle.plugins.whip","2675"
"net.codingwell:scala-guice_2.11","2675"
"com.liferay:com.liferay.gradle.plugins.patcher","2675"
"software.amazon.awssdk:aws-cbor-protocol","2673"
"org.springframework.integration:spring-integration-xml","2671"
"com.guicedee.services:commons-lang3","2670"
"org.kie.workbench.forms:kie-wb-common-dynamic-forms-api","2669"
"no.nav.common:auth","2668"
"org.kill-bill.billing:killbill-internal-api","2668"
"com.gradle.publish:plugin-publish-plugin","2665"
"com.liferay:com.liferay.gradle.plugins.css.builder","2665"
"org.apache.jclouds:jclouds-compute","2663"
"io.stargate.core:core","2661"
"org.opendaylight.odlparent:features4-test","2661"
"androidx.camera:camera-camera2","2660"
"org.apache.hadoop:hadoop-ozone-filesystem-common","2660"
"org.specs2:specs2-matcher-extra_2.13","2660"
"com.konghq:unirest-java","2659"
"io.servicetalk:servicetalk-concurrent-api","2658"
"com.softwaremill.sttp.tapir:tapir-core_sjs1_2.13","2657"
"io.scalecube:scalecube-cluster","2657"
"org.glassfish:javax.ejb","2656"
"com.guicedee:guiced-undertow","2655"
"org.scala-native:javalib_native0.4_2.13","2653"
"org.typelevel:cats-free_2.12","2652"
"org.scala-native:auxlib_native0.4_2.13","2651"
"org.wso2.carbon.event-processing:org.wso2.carbon.event.processor.core","2651"
"com.sun.grizzly:grizzly-comet","2650"
"io.apiman:apiman-gateway-engine-beans","2650"
"software.amazon.awssdk:alexaforbusiness","2649"
"com.facebook.airlift:log-manager","2649"
"io.ktor:ktor-client-core-iossimulatorarm64","2648"
"com.typesafe.play:twirl-api_2.12","2648"
"com.proofpoint.platform:json","2648"
"com.sun.grizzly:grizzly-http","2648"
"com.liferay:com.liferay.gradle.plugins","2647"
"androidx.camera:camera-view","2647"
"software.amazon.awssdk:forecastquery","2647"
"org.jetbrains.kotlinx:atomicfu-watchossimulatorarm64","2647"
"software.amazon.awssdk:forecast","2647"
"com.google.code.findbugs:findbugs","2645"
"org.testcontainers:oracle-xe","2645"
"org.apache.xbean:xbean-finder","2644"
"org.jboss.forge.addon:maven","2643"
"software.amazon.awssdk:qldbsession","2642"
"org.jboss.netty:netty","2642"
"org.wildfly.core:wildfly-cli","2640"
"org.uberfire:uberfire-widgets-core-client","2639"
"org.jboss.spec.javax.transaction:jboss-transaction-api_1.1_spec","2639"
"com.mattbertolini:liquibase-slf4j","2639"
"org.checkerframework:checker","2639"
"com.thoughtworks.dsl:dsl_sjs0.6_2.13","2638"
"org.twitter4j:twitter4j-core","2635"
"org.sonatype.plexus:plexus-sec-dispatcher","2634"
"com.jsuereth:scala-arm_2.11","2633"
"org.eclipse.dirigible:dirigible-bpm","2633"
"software.amazon.awssdk:workmailmessageflow","2632"
"io.github.oshai:kotlin-logging-js","2630"
"com.vaadin:flow","2630"
"org.wildfly.swarm:logging","2628"
"org.restcomm:restcomm-connect.provisioning.number.api","2628"
"com.sap.cloud.lm.sl:com.sap.cloud.lm.sl.common","2627"
"io.helidon.config:helidon-config-yaml","2627"
"org.apache.cxf:cxf-tools-wsdlto-core","2627"
"org.javers:javers-core","2627"
"org.scalatest:scalatest-shouldmatchers_2.12","2627"
"org.mule.modules:mule-module-client","2627"
"androidx.camera:camera-lifecycle","2626"
"com.jsuereth:scala-arm_2.12","2626"
"io.vertx:vertx-config","2626"
"org.wso2.carbon:org.wso2.carbon.base","2625"
"org.glassfish.tyrus:tyrus-server","2624"
"com.disneystreaming:weaver-cats_2.12","2622"
"jfree:jfreechart","2622"
"commons-vfs:commons-vfs","2621"
"org.jbpm.contrib:template-resources","2619"
"org.neo4j:neo4j-graphdb-api","2619"
"org.apache.cxf.services.sts:cxf-services-sts-core","2619"
"org.apache.maven.skins:maven-default-skin","2618"
"io.vertx:vertx-auth-shiro","2618"
"org.apache.ant:ant-launcher","2617"
"io.jaegertracing:jaeger-thrift","2615"
"org.nuiton:nuiton-utils","2614"
"io.springfox:springfox-boot-starter","2613"
"org.apache.nifi:nifi-framework-api","2613"
"com.typesafe.akka:akka-actor-testkit-typed_2.13","2612"
"org.dbflute:dbflute-runtime","2612"
"com.yahoo.vespa:searchcore","2612"
"org.ldaptive:ldaptive-beans","2612"
"com.google.android.gms:play-services-ads","2611"
"io.servicetalk:servicetalk-concurrent-internal","2610"
"org.tpolecat:sourcepos_2.13","2610"
"org.springframework.boot:spring-boot-starter-jetty","2609"
"org.scalaz:scalaz-concurrent_2.11","2608"
"net.nemerosa.ontrack:ontrack-extension-git","2608"
"me.proton.core:account-domain","2606"
"ca.uhn.hapi.wso2:hapi","2605"
"com.amazonaws:aws-java-sdk-emr","2603"
"software.amazon.awssdk:appconfig","2603"
"com.semanticcms:semanticcms-core-taglib","2602"
"com.sun.mail:mailapi","2602"
"org.apache.camel:camel-catalog","2602"
"com.liferay:com.liferay.gradle.plugins.change.log.builder","2602"
"org.http4s:http4s-dsl_3","2601"
"io.dropwizard:dropwizard-validation","2601"
"androidx.localbroadcastmanager:localbroadcastmanager","2601"
"com.softwaremill.sttp.tapir:tapir-core_sjs1_2.12","2600"
"org.apache.avro:avro-mapred","2600"
"com.firework.core:utility","2600"
"com.aliyun:ros-cdk-core","2599"
"io.debezium:debezium-server-core","2598"
"org.python:jython","2597"
"org.apache.axis2:axis2","2597"
"androidx.viewpager2:viewpager2","2596"
"software.amazon.awssdk:codestarnotifications","2595"
"io.micronaut:micronaut-validation","2595"
"org.modeshape:modeshape-jcr","2594"
"software.amazon.awssdk:savingsplans","2594"
"com.dimajix.flowman:flowman-spec","2593"
"org.wso2.carbon.analytics-common:org.wso2.carbon.event.input.adapter.core","2593"
"app.cash.wisp:wisp-moshi","2592"
"org.jetbrains.kotlinx:kotlinx-serialization-protobuf-jvm","2591"
"org.apache.lucene:lucene-spatial-extras","2591"
"io.circe:circe-literal_2.13","2591"
"software.amazon.awssdk:sesv2","2590"
"io.smallrye.reactive:smallrye-mutiny-vertx-web-client","2590"
"software.amazon.awssdk:marketplacecatalog","2589"
"org.kill-bill.billing:killbill-platform-test","2588"
"software.amazon.awssdk:dataexchange","2588"
"org.xwiki.commons:xwiki-commons-environment-api","2587"
"com.funixproductions.core.test:test-utils","2587"
"org.jboss.spec.javax.security.jacc:jboss-jacc-api_1.5_spec","2586"
"org.eclipse.jetty.toolchain:jetty-schemas","2586"
"com.github.scopt:scopt_3","2585"
"software.amazon.awssdk:codeguruprofiler","2584"
"software.amazon.awssdk:migrationhubconfig","2583"
"software.amazon.awssdk:connectparticipant","2582"
"software.amazon.awssdk:wafv2","2580"
"software.amazon.awssdk:iotsecuretunneling","2580"
"us.fatehi:schemacrawler-testdb","2580"
"software.amazon.awssdk:elasticinference","2579"
"org.jboss.weld.servlet:weld-servlet","2579"
"com.daml:bindings-akka_2.13","2578"
"com.bettercloud:vault-java-driver","2578"
"software.amazon.awssdk:imagebuilder","2578"
"com.fasterxml:aalto-xml","2578"
"software.amazon.awssdk:schemas","2578"
"software.amazon.awssdk:accessanalyzer","2577"
"org.hobsoft.hamcrest:hamcrest-compose","2577"
"org.mvnpm.at.polymer:polymer","2577"
"org.wildfly.core:wildfly-version","2577"
"org.beanshell:bsh","2577"
"software.amazon.awssdk:kendra","2577"
"com.sparkjava:spark-core","2577"
"org.apache.felix:org.apache.felix.utils","2577"
"software.amazon.awssdk:sagemakera2iruntime","2576"
"software.amazon.awssdk:outposts","2576"
"software.amazon.awssdk:networkmanager","2576"
"software.amazon.awssdk:codegurureviewer","2576"
"software.amazon.awssdk:frauddetector","2576"
"software.amazon.awssdk:ebs","2575"
"net.sourceforge.saxon:saxon","2575"
"io.camunda:zeebe-client-java","2575"
"software.amazon.awssdk:computeoptimizer","2575"
"org.jboss.windup.exec:windup-exec","2574"
"software.amazon.awssdk:kinesisvideosignaling","2574"
"com.guicedee.services:jboss-logmanager","2574"
"com.daml:participant-state_2.12","2573"
"org.apache.directory.server:apacheds-core-api","2572"
"org.glassfish.grizzly:grizzly-http-servlet","2572"
"com.vaadin:vaadin-renderer-flow","2572"
"org.openehealth.ipf.commons:ipf-commons-ihe-core","2570"
"com.android.volley:volley","2570"
"org.apache.maven.resolver:maven-resolver-transport-http","2570"
"org.eclipse.platform:org.eclipse.core.resources","2570"
"software.amazon.awssdk:detective","2569"
"org.modeshape:modeshape-common","2569"
"ch.epfl.scala:bloop-frontend_2.12","2569"
"org.tpolecat:sourcepos_3","2569"
"org.rhq:rhq-core-domain","2568"
"org.mobicents.protocols.ss7.management:shell-server-api","2567"
"io.apiman:apiman-gateway-engine-core","2567"
"io.netty.incubator:netty-incubator-transport-native-io_uring","2567"
"org.apache.rocketmq:rocketmq-client","2566"
"software.amazon.awssdk:codestarconnections","2565"
"org.mule.modules:mule-module-spring-config","2565"
"org.scala-js:scalajs-java-securerandom_sjs1_2.12","2565"
"org.json4s:json4s-core_2.12","2564"
"io.kamon:kamon-core_2.12","2562"
"org.apache.felix:org.apache.felix.main","2561"
"org.apereo.cas:cas-server-core-authentication-throttle","2560"
"org.kie:kie-pmml-commons","2559"
"org.tinygroup:org.tinygroup.tinyrunner","2559"
"com.bbossgroups:bboss-core","2558"
"net.sourceforge.nekohtml:nekohtml","2558"
"org.datanucleus:datanucleus-api-jdo","2558"
"it.unibo.alchemist:alchemist-loading","2558"
"org.finos.legend.engine:legend-engine-configuration","2557"
"io.confluent:kafka-schema-registry-client","2556"
"org.eclipse.dirigible:dirigible-components-core-database","2556"
"net.sourceforge.pmd:pmd-test","2556"
"net.n2oapp.framework:n2o-config","2555"
"com.funixproductions.core.crud:crud","2554"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core","2554"
"se.fortnox.reactivewizard:reactivewizard-test","2553"
"org.scalameta:trees_2.12","2553"
"org.jetbrains.kotlin:kotlin-allopen","2552"
"org.lwjgl:lwjgl-stb","2552"
"org.jboss.windup.reporting:windup-reporting","2552"
"com.sun.jersey:jersey-bundle","2550"
"com.daml:safe-proto_2.13","2550"
"org.scala-sbt:io_2.12","2550"
"com.lihaoyi:ujson_2.13","2549"
"org.netbeans.api:org-netbeans-api-java","2549"
"org.netbeans.api:org-netbeans-modules-java-project","2547"
"de.adorsys.psd2:json-reader","2547"
"org.wso2.carbon.apimgt:org.wso2.carbon.hostobjects.sso","2547"
"org.drools:drools-persistence-jpa","2545"
"org.hibernate:hibernate-c3p0","2544"
"org.tpolecat:doobie-core_2.12","2544"
"com.yahoo.vespa:container-search","2541"
"org.jboss.weld:weld-junit5","2541"
"com.yahoo.vespa:indexinglanguage","2541"
"com.yahoo.vespa:vespaclient-core","2541"
"org.http4s:http4s-testing_2.12","2541"
"org.junit:junit-bom","2540"
"com.yahoo.platform.yui:yuicompressor","2540"
"com.thoughtworks.enableIf:enableif_2.11","2540"
"org.scalatest:scalatest-flatspec_2.12","2540"
"com.liferay:com.liferay.gradle.plugins.source.formatter","2539"
"org.mule.transports:mule-transport-vm","2538"
"com.jolbox:bonecp","2538"
"com.github.technomancy:swank-clojure","2538"
"org.tmatesoft.svnkit:svnkit","2536"
"com.bazaarvoice.ostrich:ostrich-core","2535"
"org.scalamock:scalamock_2.13","2533"
"com.bazaarvoice.emodb:emodb-sor-api","2533"
"org.jboss.arquillian.test:arquillian-test-spi","2532"
"com.github.pureconfig:pureconfig_2.13","2532"
"org.wso2.carbon.automation:org.wso2.carbon.automation.engine","2532"
"org.apache.tomcat:coyote","2531"
"com.nhaarman.mockitokotlin2:mockito-kotlin","2531"
"io.ultreia.java4all.i18n:i18n-runtime","2531"
"com.ginsberg:junit5-system-exit","2530"
"net.nemerosa.ontrack:ontrack-tx","2530"
"com.guicedee.services:javax.transaction","2528"
"org.jodd:jodd-http","2527"
"io.quarkus:quarkus-security-test-utils","2527"
"com.hazelcast:hazelcast-client","2527"
"io.github.oshai:kotlin-logging","2526"
"com.github.xiaoymin:knife4j-spring-boot-starter","2526"
"com.guicedee.persistence:guiced-persistence","2525"
"org.finos.legend.engine:legend-engine-xt-javaGeneration-pure","2525"
"org.http4s:http4s-blaze-server_2.13","2524"
"org.finos.legend.engine:legend-engine-shared-javaCompiler","2523"
"org.junit.platform:junit-platform-suite","2523"
"software.amazon.awssdk:macie","2522"
"org.neo4j:neo4j-collections","2522"
"io.quarkus:quarkus-resteasy-common-spi","2522"
"io.ktor:ktor-client-content-negotiation-js","2522"
"org.st-js.bridge:html","2522"
"com.amazonaws:aws-java-sdk-glue","2522"
"com.orientechnologies:orientdb-test-commons","2522"
"com.google.cloud:google-cloud-pubsub","2521"
"com.daml:participant-integration-api_2.13","2521"
"co.cask.cdap:cdap-api","2521"
"io.spinnaker.kork:kork-web","2520"
"io.gravitee.plugin:gravitee-plugin-policy","2520"
"org.http4s:http4s-server_2.13","2520"
"org.scalatest:scalatest_2.9.2","2519"
"com.sun.jsftemplating:jsftemplating","2519"
"com.typesafe.netty:netty-reactive-streams","2519"
"com.guicedee.services:hibernate-core","2518"
"org.ops4j.pax.web:pax-web-runtime","2518"
"org.gradle:gradle-core","2516"
"io.ktor:ktor-client-serialization-jvm","2516"
"io.quarkus:quarkus-test-h2","2516"
"com.datastax.oss:java-driver-query-builder","2515"
"com.amazonaws:aws-java-sdk-simpledb","2514"
"io.quarkus.arc:arc","2512"
"org.apache.maven.wagon:wagon-http","2512"
"org.webjars:font-awesome","2512"
"io.ultreia.java4all.jaxx:jaxx-runtime","2511"
"org.apache.geronimo.specs:geronimo-json_1.1_spec","2510"
"org.apache.spark:spark-streaming_2.10","2510"
"com.palantir.atlasdb:timelock-agent","2510"
"eu.bitwalker:UserAgentUtils","2509"
"io.circe:circe-literal_2.12","2508"
"ca.uhn.hapi.fhir:hapi-fhir-structures-r4","2508"
"org.apache.maven.shared:maven-filtering","2507"
"no.nav.common:rest","2507"
"org.eclipse.jetty.http2:http2-http-client-transport","2507"
"org.st-js.bridge:jquery","2507"
"org.apache.camel:camel-yaml-dsl","2507"
"info.cukes:cucumber-core","2506"
"org.wso2.wsdl4j:wsdl4j.wso2","2506"
"software.amazon.awssdk:codeartifact","2504"
"org.apereo.cas:cas-server-support-token-core-api","2503"
"org.st-js:test-helper","2503"
"org.wildfly.security:wildfly-elytron-x500","2502"
"com.github.scopt:scopt_2.10","2501"
"org.wildfly:wildfly-clustering-common","2499"
"org.jetbrains.kotlinx:kotlinx-datetime-iosarm64","2498"
"com.disneystreaming:weaver-cats_3","2498"
"software.amazon.awssdk:synthetics","2497"
"org.codehaus.cargo:cargo-core-api-util","2497"
"com.github.ghik:silencer-lib_2.12.15","2496"
"com.sap.cloud.sdk.testutil:testutil-core","2496"
"io.gravitee.am.identityprovider:gravitee-am-identityprovider-common","2496"
"io.github.java-diff-utils:java-diff-utils","2495"
"org.finos.legend.engine:legend-engine-xt-json-pure","2495"
"org.noear:weed3","2491"
"software.amazon.awssdk:iotsitewise","2490"
"org.apache.johnzon:johnzon-jsonb","2490"
"org.jboss.classfilewriter:jboss-classfilewriter","2490"
"org.eclipse.aether:aether-spi","2490"
"com.alibaba.cloud:spring-cloud-starter-alibaba-nacos-config","2490"
"com.facebook.presto:presto-client","2489"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.user.store.configuration.ui","2488"
"org.apache.geronimo.specs:geronimo-ejb_3.0_spec","2486"
"com.twelvemonkeys.imageio:imageio-jpeg","2486"
"org.apache.geronimo.specs:geronimo-interceptor_1.1_spec","2485"
"org.wso2.carbon.identity.framework:org.wso2.carbon.idp.mgt.ui","2485"
"org.scala-js:scalajs-dom_sjs0.6_2.12","2485"
"org.mobicents.servlet.sip:sip-servlets-impl","2484"
"com.typesafe.play:twirl-api_2.11","2484"
"com.thoughtworks.enableIf:enableif_2.12","2484"
"org.seleniumhq.selenium:selenium-ie-driver","2483"
"org.wso2.orbit.com.fasterxml.jackson.core:jackson-annotations","2482"
"com.google.protobuf:protobuf-javalite","2481"
"org.codehaus.cargo:cargo-core-api-generic","2481"
"mockobjects:mockobjects-core","2480"
"io.trino:trino-base-jdbc","2480"
"software.amazon.awssdk:macie2","2480"
"org.webjars.bower:angular","2480"
"org.eclipse.che.core:che-core-db","2480"
"software.amazon.awssdk:redshiftdata","2479"
"org.jetbrains.compose.ui:ui","2479"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.persistence","2478"
"io.gravitee.gateway:gravitee-gateway-reactor","2478"
"org.jboss.remotingjmx:remoting-jmx","2478"
"org.wso2.carbon.devicemgt:org.wso2.carbon.device.mgt.extensions","2477"
"io.thorntail:build-resources","2477"
"io.airlift:discovery","2476"
"com.guicedee.services:jakarta.persistence-api","2475"
"io.netty:netty-build","2475"
"org.apache.jackrabbit:jackrabbit-spi-commons","2473"
"org.commonjava.indy:indy-test-fixtures-core","2472"
"io.smallrye.reactive:mutiny-reactive-streams-operators","2472"
"io.socket:socket.io-client","2471"
"org.jetbrains.kotlinx:atomicfu-mingwx64","2469"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.solace","2469"
"org.finos.legend.pure:legend-pure-m3-platform","2468"
"com.amazonaws:aws-java-sdk-elasticloadbalancing","2467"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.multi.attribute.login.mgt","2465"
"com.baomidou:mybatis-plus-generator","2465"
"org.springframework.cloud:spring-cloud-starter-gateway","2464"
"ca.uhn.hapi.fhir:hapi-fhir-structures-dstu3","2464"
"app.cash.wisp:wisp-resource-loader","2463"
"io.quarkus:quarkus-jdbc-postgresql","2463"
"org.testcontainers:jdbc","2462"
"org.apache.cxf:cxf-rt-bindings-xml","2462"
"org.zalando:faux-pas","2461"
"software.amazon.awssdk:timestreamwrite","2461"
"org.wso2.carbon.identity.governance:org.wso2.carbon.identity.captcha","2460"
"com.amazonaws:aws-java-sdk-route53","2460"
"cn.hutool:hutool-crypto","2460"
"com.google.cloud:google-cloud-core-http","2459"
"org.portable-scala:portable-scala-reflect_sjs1_2.13","2459"
"org.apache.beam:beam-runners-direct-java","2459"
"nl.big-o:liqp","2458"
"org.apache.jackrabbit:oak-store-spi","2458"
"org.opendaylight.bgpcep:bgp-rib-api","2458"
"com.amazonaws:aws-java-sdk-ecs","2457"
"com.facebook.presto.hadoop:hadoop-apache2","2456"
"log4j:apache-log4j-extras","2456"
"org.eclipse.jetty.http2:http2-client","2456"
"software.amazon.awscdk:ecs","2455"
"org.typelevel:cats-kernel_2.12","2455"
"org.apache.tomcat:tomcat-el-api","2454"
"org.scalacheck:scalacheck_sjs0.6_2.12","2453"
"org.apereo.cas:cas-server-core-api-web","2453"
"io.gravitee.am.gateway.handler:gravitee-am-gateway-handler-api","2451"
"org.finos.legend.pure:legend-pure-m2-dsl-mapping-grammar","2451"
"org.graalvm.sdk:nativeimage","2451"
"org.dotwebstack.framework:test","2450"
"org.apache.flink:flink-avro","2449"
"org.scodec:scodec-bits_2.12","2448"
"org.apache.directory.server:apacheds-protocol-ldap","2447"
"com.github.ghik:silencer-lib_2.13.3","2447"
"org.openjfx:javafx-media","2446"
"io.circe:circe-yaml_2.13","2446"
"net.sf.okapi:okapi-core","2444"
"com.firework.service:common","2444"
"com.squareup.misk:misk-metrics","2444"
"org.apache.ws.commons.schema:XmlSchema","2444"
"org.tinygroup:org.tinygroup.templateengine","2443"
"com.spotify:helios-client","2443"
"org.springframework.security:spring-security-taglibs","2442"
"io.zeebe:zeebe-build-tools","2442"
"software.amazon.awssdk:ivs","2441"
"io.gravitee.policy:gravitee-policy-groovy","2439"
"io.gravitee.policy:gravitee-policy-callout-http","2439"
"io.gravitee.policy:gravitee-policy-request-validation","2439"
"org.wso2.carbon.mediation:org.wso2.carbon.sequences.ui","2439"
"io.gravitee.policy:gravitee-policy-ipfiltering","2439"
"io.vertx:vertx-sql-client","2438"
"me.ahoo.cosid:cosid-core","2438"
"org.mortbay.jetty:servlet-api-2.5","2437"
"io.micronaut.oraclecloud:micronaut-oraclecloud-common","2437"
"com.github.mifmif:generex","2436"
"org.jboss.shrinkwrap.descriptors:shrinkwrap-descriptors-impl-javaee","2436"
"org.portable-scala:portable-scala-reflect_2.13","2434"
"io.github.cdklabs:projen","2434"
"org.opendaylight.controller:sal-common-util","2434"
"com.yahoo.vespa:orchestrator","2434"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.entitlement.ui","2433"
"org.jvnet.hyperjaxb3:hyperjaxb3-ejb-runtime","2433"
"com.ritense.valtimo:contract","2433"
"org.jetbrains.kotlinx:atomicfu-watchosx64","2433"
"com.vladsch.flexmark:flexmark-ext-gfm-tables","2431"
"io.ktor:ktor-serialization-kotlinx-json-js","2430"
"org.apereo.cas:cas-server-support-oauth-services","2429"
"io.circe:circe-core_sjs1_2.13","2429"
"org.typelevel:cats-core_sjs0.6_2.12","2429"
"org.apache.activemq:artemis-jms-server","2429"
"org.jboss.windup.config:windup-config-xml","2428"
"org.eclipse.rdf4j:rdf4j-repository-api","2428"
"com.rometools:rome","2427"
"com.lihaoyi:mill-scalalib-api_2.13","2427"
"io.kamon:kamon-core_2.13","2426"
"org.kill-bill.billing:killbill-platform-base","2426"
